longitude,latitude
-74.01649999999998,40.70350000000002
-74.01599999999998,40.70350000000002
-74.01549999999997,40.70350000000002
-74.01499999999997,40.70350000000002
-74.01449999999997,40.70350000000002
-74.01399999999997,40.70350000000002
-74.01349999999996,40.70350000000002
-74.01299999999996,40.70350000000002
-74.01249999999996,40.70350000000002
-74.01199999999996,40.70350000000002
-74.01149999999996,40.70350000000002
-74.01099999999995,40.70350000000002
-74.01049999999995,40.70350000000002
-74.00999999999995,40.70350000000002
-74.00949999999995,40.70350000000002
-74.00899999999994,40.70350000000002
-74.00849999999994,40.70350000000002
-74.00799999999994,40.70350000000002
-74.00749999999994,40.70350000000002
-74.00699999999993,40.70350000000002
-74.00649999999993,40.70350000000002
-74.01749999999998,40.70400000000002
-74.01699999999998,40.70400000000002
-74.01649999999998,40.70400000000002
-74.01599999999998,40.70400000000002
-74.01549999999997,40.70400000000002
-74.01499999999997,40.70400000000002
-74.01449999999997,40.70400000000002
-74.01399999999997,40.70400000000002
-74.01349999999996,40.70400000000002
-74.01299999999996,40.70400000000002
-74.01249999999996,40.70400000000002
-74.01199999999996,40.70400000000002
-74.01149999999996,40.70400000000002
-74.01099999999995,40.70400000000002
-74.01049999999995,40.70400000000002
-74.00999999999995,40.70400000000002
-74.00949999999995,40.70400000000002
-74.00899999999994,40.70400000000002
-74.00849999999994,40.70400000000002
-74.00799999999994,40.70400000000002
-74.00749999999994,40.70400000000002
-74.00699999999993,40.70400000000002
-74.00649999999993,40.70400000000002
-74.00599999999993,40.70400000000002
-74.01799999999999,40.704500000000024
-74.01749999999998,40.704500000000024
-74.01699999999998,40.704500000000024
-74.01649999999998,40.704500000000024
-74.01599999999998,40.704500000000024
-74.01549999999997,40.704500000000024
-74.01499999999997,40.704500000000024
-74.01449999999997,40.704500000000024
-74.01399999999997,40.704500000000024
-74.01349999999996,40.704500000000024
-74.01299999999996,40.704500000000024
-74.01249999999996,40.704500000000024
-74.01199999999996,40.704500000000024
-74.01149999999996,40.704500000000024
-74.01099999999995,40.704500000000024
-74.01049999999995,40.704500000000024
-74.00999999999995,40.704500000000024
-74.00949999999995,40.704500000000024
-74.00899999999994,40.704500000000024
-74.00849999999994,40.704500000000024
-74.00799999999994,40.704500000000024
-74.00749999999994,40.704500000000024
-74.00699999999993,40.704500000000024
-74.00649999999993,40.704500000000024
-74.00599999999993,40.704500000000024
-74.00549999999993,40.704500000000024
-74.00299999999991,40.704500000000024
-74.01849999999999,40.70500000000003
-74.01799999999999,40.70500000000003
-74.01749999999998,40.70500000000003
-74.01699999999998,40.70500000000003
-74.01649999999998,40.70500000000003
-74.01599999999998,40.70500000000003
-74.01549999999997,40.70500000000003
-74.01499999999997,40.70500000000003
-74.01449999999997,40.70500000000003
-74.01399999999997,40.70500000000003
-74.01349999999996,40.70500000000003
-74.01299999999996,40.70500000000003
-74.01249999999996,40.70500000000003
-74.01199999999996,40.70500000000003
-74.01149999999996,40.70500000000003
-74.01099999999995,40.70500000000003
-74.01049999999995,40.70500000000003
-74.00999999999995,40.70500000000003
-74.00949999999995,40.70500000000003
-74.00899999999994,40.70500000000003
-74.00849999999994,40.70500000000003
-74.00799999999994,40.70500000000003
-74.00749999999994,40.70500000000003
-74.00699999999993,40.70500000000003
-74.00649999999993,40.70500000000003
-74.00599999999993,40.70500000000003
-74.00549999999993,40.70500000000003
-74.00499999999992,40.70500000000003
-74.00449999999992,40.70500000000003
-74.00349999999992,40.70500000000003
-74.00249999999991,40.70500000000003
-74.00149999999991,40.70500000000003
-74.01899999999999,40.70550000000003
-74.01849999999999,40.70550000000003
-74.01799999999999,40.70550000000003
-74.01749999999998,40.70550000000003
-74.01699999999998,40.70550000000003
-74.01649999999998,40.70550000000003
-74.01599999999998,40.70550000000003
-74.01549999999997,40.70550000000003
-74.01499999999997,40.70550000000003
-74.01449999999997,40.70550000000003
-74.01399999999997,40.70550000000003
-74.01349999999996,40.70550000000003
-74.01299999999996,40.70550000000003
-74.01249999999996,40.70550000000003
-74.01199999999996,40.70550000000003
-74.01149999999996,40.70550000000003
-74.01099999999995,40.70550000000003
-74.01049999999995,40.70550000000003
-74.00999999999995,40.70550000000003
-74.00949999999995,40.70550000000003
-74.00899999999994,40.70550000000003
-74.00849999999994,40.70550000000003
-74.00799999999994,40.70550000000003
-74.00749999999994,40.70550000000003
-74.00699999999993,40.70550000000003
-74.00649999999993,40.70550000000003
-74.00599999999993,40.70550000000003
-74.00549999999993,40.70550000000003
-74.00499999999992,40.70550000000003
-74.00449999999992,40.70550000000003
-74.00399999999992,40.70550000000003
-74.00299999999991,40.70550000000003
-74.00249999999991,40.70550000000003
-74.00199999999991,40.70550000000003
-74.00149999999991,40.70550000000003
-74.0009999999999,40.70550000000003
-74.01899999999999,40.70600000000003
-74.01849999999999,40.70600000000003
-74.01799999999999,40.70600000000003
-74.01749999999998,40.70600000000003
-74.01699999999998,40.70600000000003
-74.01649999999998,40.70600000000003
-74.01599999999998,40.70600000000003
-74.01549999999997,40.70600000000003
-74.01499999999997,40.70600000000003
-74.01449999999997,40.70600000000003
-74.01399999999997,40.70600000000003
-74.01349999999996,40.70600000000003
-74.01299999999996,40.70600000000003
-74.01249999999996,40.70600000000003
-74.01199999999996,40.70600000000003
-74.01149999999996,40.70600000000003
-74.01099999999995,40.70600000000003
-74.01049999999995,40.70600000000003
-74.00999999999995,40.70600000000003
-74.00949999999995,40.70600000000003
-74.00899999999994,40.70600000000003
-74.00849999999994,40.70600000000003
-74.00799999999994,40.70600000000003
-74.00749999999994,40.70600000000003
-74.00699999999993,40.70600000000003
-74.00649999999993,40.70600000000003
-74.00599999999993,40.70600000000003
-74.00549999999993,40.70600000000003
-74.00499999999992,40.70600000000003
-74.00449999999992,40.70600000000003
-74.00399999999992,40.70600000000003
-74.00349999999992,40.70600000000003
-74.00299999999991,40.70600000000003
-74.00249999999991,40.70600000000003
-74.00199999999991,40.70600000000003
-74.00149999999991,40.70600000000003
-74.01899999999999,40.706500000000034
-74.01849999999999,40.706500000000034
-74.01799999999999,40.706500000000034
-74.01749999999998,40.706500000000034
-74.01699999999998,40.706500000000034
-74.01649999999998,40.706500000000034
-74.01599999999998,40.706500000000034
-74.01549999999997,40.706500000000034
-74.01499999999997,40.706500000000034
-74.01449999999997,40.706500000000034
-74.01399999999997,40.706500000000034
-74.01349999999996,40.706500000000034
-74.01299999999996,40.706500000000034
-74.01249999999996,40.706500000000034
-74.01199999999996,40.706500000000034
-74.01149999999996,40.706500000000034
-74.01099999999995,40.706500000000034
-74.01049999999995,40.706500000000034
-74.00999999999995,40.706500000000034
-74.00949999999995,40.706500000000034
-74.00899999999994,40.706500000000034
-74.00849999999994,40.706500000000034
-74.00799999999994,40.706500000000034
-74.00749999999994,40.706500000000034
-74.00699999999993,40.706500000000034
-74.00649999999993,40.706500000000034
-74.00599999999993,40.706500000000034
-74.00549999999993,40.706500000000034
-74.00499999999992,40.706500000000034
-74.00449999999992,40.706500000000034
-74.00399999999992,40.706500000000034
-74.00349999999992,40.706500000000034
-74.00299999999991,40.706500000000034
-74.00249999999991,40.706500000000034
-74.00199999999991,40.706500000000034
-74.00149999999991,40.706500000000034
-74.01899999999999,40.707000000000036
-74.01849999999999,40.707000000000036
-74.01799999999999,40.707000000000036
-74.01749999999998,40.707000000000036
-74.01699999999998,40.707000000000036
-74.01649999999998,40.707000000000036
-74.01599999999998,40.707000000000036
-74.01549999999997,40.707000000000036
-74.01499999999997,40.707000000000036
-74.01449999999997,40.707000000000036
-74.01399999999997,40.707000000000036
-74.01349999999996,40.707000000000036
-74.01299999999996,40.707000000000036
-74.01249999999996,40.707000000000036
-74.01199999999996,40.707000000000036
-74.01149999999996,40.707000000000036
-74.01099999999995,40.707000000000036
-74.01049999999995,40.707000000000036
-74.00999999999995,40.707000000000036
-74.00949999999995,40.707000000000036
-74.00899999999994,40.707000000000036
-74.00849999999994,40.707000000000036
-74.00799999999994,40.707000000000036
-74.00749999999994,40.707000000000036
-74.00699999999993,40.707000000000036
-74.00649999999993,40.707000000000036
-74.00599999999993,40.707000000000036
-74.00549999999993,40.707000000000036
-74.00499999999992,40.707000000000036
-74.00449999999992,40.707000000000036
-74.00399999999992,40.707000000000036
-74.00349999999992,40.707000000000036
-74.00299999999991,40.707000000000036
-74.00249999999991,40.707000000000036
-74.00199999999991,40.707000000000036
-74.00149999999991,40.707000000000036
-74.0009999999999,40.707000000000036
-74.01799999999999,40.70750000000004
-74.01749999999998,40.70750000000004
-74.01699999999998,40.70750000000004
-74.01649999999998,40.70750000000004
-74.01599999999998,40.70750000000004
-74.01549999999997,40.70750000000004
-74.01499999999997,40.70750000000004
-74.01449999999997,40.70750000000004
-74.01399999999997,40.70750000000004
-74.01349999999996,40.70750000000004
-74.01299999999996,40.70750000000004
-74.01249999999996,40.70750000000004
-74.01199999999996,40.70750000000004
-74.01149999999996,40.70750000000004
-74.01099999999995,40.70750000000004
-74.01049999999995,40.70750000000004
-74.00999999999995,40.70750000000004
-74.00949999999995,40.70750000000004
-74.00899999999994,40.70750000000004
-74.00849999999994,40.70750000000004
-74.00799999999994,40.70750000000004
-74.00749999999994,40.70750000000004
-74.00699999999993,40.70750000000004
-74.00649999999993,40.70750000000004
-74.00599999999993,40.70750000000004
-74.00549999999993,40.70750000000004
-74.00499999999992,40.70750000000004
-74.00449999999992,40.70750000000004
-74.00399999999992,40.70750000000004
-74.00349999999992,40.70750000000004
-74.00299999999991,40.70750000000004
-74.00249999999991,40.70750000000004
-74.00199999999991,40.70750000000004
-74.00149999999991,40.70750000000004
-74.0009999999999,40.70750000000004
-74.0004999999999,40.70750000000004
-73.9999999999999,40.70750000000004
-74.01849999999999,40.70800000000004
-74.01799999999999,40.70800000000004
-74.01749999999998,40.70800000000004
-74.01699999999998,40.70800000000004
-74.01649999999998,40.70800000000004
-74.01599999999998,40.70800000000004
-74.01549999999997,40.70800000000004
-74.01499999999997,40.70800000000004
-74.01449999999997,40.70800000000004
-74.01399999999997,40.70800000000004
-74.01349999999996,40.70800000000004
-74.01299999999996,40.70800000000004
-74.01249999999996,40.70800000000004
-74.01199999999996,40.70800000000004
-74.01149999999996,40.70800000000004
-74.01099999999995,40.70800000000004
-74.01049999999995,40.70800000000004
-74.00999999999995,40.70800000000004
-74.00949999999995,40.70800000000004
-74.00899999999994,40.70800000000004
-74.00849999999994,40.70800000000004
-74.00799999999994,40.70800000000004
-74.00749999999994,40.70800000000004
-74.00699999999993,40.70800000000004
-74.00649999999993,40.70800000000004
-74.00599999999993,40.70800000000004
-74.00549999999993,40.70800000000004
-74.00499999999992,40.70800000000004
-74.00449999999992,40.70800000000004
-74.00399999999992,40.70800000000004
-74.00349999999992,40.70800000000004
-74.00299999999991,40.70800000000004
-74.00249999999991,40.70800000000004
-74.00199999999991,40.70800000000004
-74.00149999999991,40.70800000000004
-74.0009999999999,40.70800000000004
-74.0004999999999,40.70800000000004
-73.9999999999999,40.70800000000004
-73.9994999999999,40.70800000000004
-74.01849999999999,40.70850000000004
-74.01799999999999,40.70850000000004
-74.01749999999998,40.70850000000004
-74.01699999999998,40.70850000000004
-74.01649999999998,40.70850000000004
-74.01599999999998,40.70850000000004
-74.01549999999997,40.70850000000004
-74.01499999999997,40.70850000000004
-74.01449999999997,40.70850000000004
-74.01399999999997,40.70850000000004
-74.01349999999996,40.70850000000004
-74.01299999999996,40.70850000000004
-74.01249999999996,40.70850000000004
-74.01199999999996,40.70850000000004
-74.01149999999996,40.70850000000004
-74.01099999999995,40.70850000000004
-74.01049999999995,40.70850000000004
-74.00999999999995,40.70850000000004
-74.00949999999995,40.70850000000004
-74.00899999999994,40.70850000000004
-74.00849999999994,40.70850000000004
-74.00799999999994,40.70850000000004
-74.00749999999994,40.70850000000004
-74.00699999999993,40.70850000000004
-74.00649999999993,40.70850000000004
-74.00599999999993,40.70850000000004
-74.00549999999993,40.70850000000004
-74.00499999999992,40.70850000000004
-74.00449999999992,40.70850000000004
-74.00399999999992,40.70850000000004
-74.00349999999992,40.70850000000004
-74.00299999999991,40.70850000000004
-74.00249999999991,40.70850000000004
-74.00199999999991,40.70850000000004
-74.00149999999991,40.70850000000004
-74.0009999999999,40.70850000000004
-74.0004999999999,40.70850000000004
-73.9999999999999,40.70850000000004
-73.9994999999999,40.70850000000004
-73.9989999999999,40.70850000000004
-73.9984999999999,40.70850000000004
-74.01849999999999,40.709000000000046
-74.01799999999999,40.709000000000046
-74.01749999999998,40.709000000000046
-74.01699999999998,40.709000000000046
-74.01649999999998,40.709000000000046
-74.01599999999998,40.709000000000046
-74.01549999999997,40.709000000000046
-74.01499999999997,40.709000000000046
-74.01449999999997,40.709000000000046
-74.01399999999997,40.709000000000046
-74.01349999999996,40.709000000000046
-74.01299999999996,40.709000000000046
-74.01249999999996,40.709000000000046
-74.01199999999996,40.709000000000046
-74.01149999999996,40.709000000000046
-74.01099999999995,40.709000000000046
-74.01049999999995,40.709000000000046
-74.00999999999995,40.709000000000046
-74.00949999999995,40.709000000000046
-74.00899999999994,40.709000000000046
-74.00849999999994,40.709000000000046
-74.00799999999994,40.709000000000046
-74.00749999999994,40.709000000000046
-74.00699999999993,40.709000000000046
-74.00649999999993,40.709000000000046
-74.00599999999993,40.709000000000046
-74.00549999999993,40.709000000000046
-74.00499999999992,40.709000000000046
-74.00449999999992,40.709000000000046
-74.00399999999992,40.709000000000046
-74.00349999999992,40.709000000000046
-74.00299999999991,40.709000000000046
-74.00249999999991,40.709000000000046
-74.00199999999991,40.709000000000046
-74.00149999999991,40.709000000000046
-74.0009999999999,40.709000000000046
-74.0004999999999,40.709000000000046
-73.9999999999999,40.709000000000046
-73.9994999999999,40.709000000000046
-73.9989999999999,40.709000000000046
-73.9984999999999,40.709000000000046
-73.99799999999989,40.709000000000046
-73.99749999999989,40.709000000000046
-73.99699999999989,40.709000000000046
-73.99649999999988,40.709000000000046
-73.99599999999988,40.709000000000046
-73.99549999999988,40.709000000000046
-74.01799999999999,40.70950000000005
-74.01749999999998,40.70950000000005
-74.01699999999998,40.70950000000005
-74.01649999999998,40.70950000000005
-74.01599999999998,40.70950000000005
-74.01549999999997,40.70950000000005
-74.01499999999997,40.70950000000005
-74.01449999999997,40.70950000000005
-74.01399999999997,40.70950000000005
-74.01349999999996,40.70950000000005
-74.01299999999996,40.70950000000005
-74.01249999999996,40.70950000000005
-74.01199999999996,40.70950000000005
-74.01149999999996,40.70950000000005
-74.01099999999995,40.70950000000005
-74.01049999999995,40.70950000000005
-74.00999999999995,40.70950000000005
-74.00949999999995,40.70950000000005
-74.00899999999994,40.70950000000005
-74.00849999999994,40.70950000000005
-74.00799999999994,40.70950000000005
-74.00749999999994,40.70950000000005
-74.00699999999993,40.70950000000005
-74.00649999999993,40.70950000000005
-74.00599999999993,40.70950000000005
-74.00549999999993,40.70950000000005
-74.00499999999992,40.70950000000005
-74.00449999999992,40.70950000000005
-74.00399999999992,40.70950000000005
-74.00349999999992,40.70950000000005
-74.00299999999991,40.70950000000005
-74.00249999999991,40.70950000000005
-74.00199999999991,40.70950000000005
-74.00149999999991,40.70950000000005
-74.0009999999999,40.70950000000005
-74.0004999999999,40.70950000000005
-73.9999999999999,40.70950000000005
-73.9994999999999,40.70950000000005
-73.9989999999999,40.70950000000005
-73.9984999999999,40.70950000000005
-73.99799999999989,40.70950000000005
-73.99749999999989,40.70950000000005
-73.99699999999989,40.70950000000005
-73.99649999999988,40.70950000000005
-73.99599999999988,40.70950000000005
-73.99549999999988,40.70950000000005
-73.99499999999988,40.70950000000005
-73.99449999999987,40.70950000000005
-73.99399999999987,40.70950000000005
-73.99349999999987,40.70950000000005
-73.99299999999987,40.70950000000005
-73.99249999999986,40.70950000000005
-73.98849999999985,40.70950000000005
-73.98799999999984,40.70950000000005
-73.98749999999984,40.70950000000005
-73.98699999999984,40.70950000000005
-73.98649999999984,40.70950000000005
-73.98599999999983,40.70950000000005
-73.98549999999983,40.70950000000005
-73.98499999999983,40.70950000000005
-74.01799999999999,40.71000000000005
-74.01749999999998,40.71000000000005
-74.01699999999998,40.71000000000005
-74.01649999999998,40.71000000000005
-74.01599999999998,40.71000000000005
-74.01549999999997,40.71000000000005
-74.01499999999997,40.71000000000005
-74.01449999999997,40.71000000000005
-74.01399999999997,40.71000000000005
-74.01349999999996,40.71000000000005
-74.01299999999996,40.71000000000005
-74.01249999999996,40.71000000000005
-74.01199999999996,40.71000000000005
-74.01149999999996,40.71000000000005
-74.01099999999995,40.71000000000005
-74.01049999999995,40.71000000000005
-74.00999999999995,40.71000000000005
-74.00949999999995,40.71000000000005
-74.00899999999994,40.71000000000005
-74.00849999999994,40.71000000000005
-74.00799999999994,40.71000000000005
-74.00749999999994,40.71000000000005
-74.00699999999993,40.71000000000005
-74.00649999999993,40.71000000000005
-74.00599999999993,40.71000000000005
-74.00549999999993,40.71000000000005
-74.00499999999992,40.71000000000005
-74.00449999999992,40.71000000000005
-74.00399999999992,40.71000000000005
-74.00349999999992,40.71000000000005
-74.00299999999991,40.71000000000005
-74.00249999999991,40.71000000000005
-74.00199999999991,40.71000000000005
-74.00149999999991,40.71000000000005
-74.0009999999999,40.71000000000005
-74.0004999999999,40.71000000000005
-73.9999999999999,40.71000000000005
-73.9994999999999,40.71000000000005
-73.9989999999999,40.71000000000005
-73.9984999999999,40.71000000000005
-73.99799999999989,40.71000000000005
-73.99749999999989,40.71000000000005
-73.99699999999989,40.71000000000005
-73.99649999999988,40.71000000000005
-73.99599999999988,40.71000000000005
-73.99549999999988,40.71000000000005
-73.99499999999988,40.71000000000005
-73.99449999999987,40.71000000000005
-73.99399999999987,40.71000000000005
-73.99349999999987,40.71000000000005
-73.99299999999987,40.71000000000005
-73.99249999999986,40.71000000000005
-73.99199999999986,40.71000000000005
-73.99149999999986,40.71000000000005
-73.99099999999986,40.71000000000005
-73.99049999999986,40.71000000000005
-73.98999999999985,40.71000000000005
-73.98949999999985,40.71000000000005
-73.98899999999985,40.71000000000005
-73.98849999999985,40.71000000000005
-73.98799999999984,40.71000000000005
-73.98749999999984,40.71000000000005
-73.98699999999984,40.71000000000005
-73.98649999999984,40.71000000000005
-73.98599999999983,40.71000000000005
-73.98549999999983,40.71000000000005
-73.98499999999983,40.71000000000005
-73.98449999999983,40.71000000000005
-73.98399999999982,40.71000000000005
-73.98349999999982,40.71000000000005
-73.98299999999982,40.71000000000005
-73.98249999999982,40.71000000000005
-73.98199999999981,40.71000000000005
-73.98149999999981,40.71000000000005
-74.01799999999999,40.71050000000005
-74.01749999999998,40.71050000000005
-74.01699999999998,40.71050000000005
-74.01649999999998,40.71050000000005
-74.01599999999998,40.71050000000005
-74.01549999999997,40.71050000000005
-74.01499999999997,40.71050000000005
-74.01449999999997,40.71050000000005
-74.01399999999997,40.71050000000005
-74.01349999999996,40.71050000000005
-74.01299999999996,40.71050000000005
-74.01249999999996,40.71050000000005
-74.01199999999996,40.71050000000005
-74.01149999999996,40.71050000000005
-74.01099999999995,40.71050000000005
-74.01049999999995,40.71050000000005
-74.00999999999995,40.71050000000005
-74.00949999999995,40.71050000000005
-74.00899999999994,40.71050000000005
-74.00849999999994,40.71050000000005
-74.00799999999994,40.71050000000005
-74.00749999999994,40.71050000000005
-74.00699999999993,40.71050000000005
-74.00649999999993,40.71050000000005
-74.00599999999993,40.71050000000005
-74.00549999999993,40.71050000000005
-74.00499999999992,40.71050000000005
-74.00449999999992,40.71050000000005
-74.00399999999992,40.71050000000005
-74.00349999999992,40.71050000000005
-74.00299999999991,40.71050000000005
-74.00249999999991,40.71050000000005
-74.00199999999991,40.71050000000005
-74.00149999999991,40.71050000000005
-74.0009999999999,40.71050000000005
-74.0004999999999,40.71050000000005
-73.9999999999999,40.71050000000005
-73.9994999999999,40.71050000000005
-73.9989999999999,40.71050000000005
-73.9984999999999,40.71050000000005
-73.99799999999989,40.71050000000005
-73.99749999999989,40.71050000000005
-73.99699999999989,40.71050000000005
-73.99649999999988,40.71050000000005
-73.99599999999988,40.71050000000005
-73.99549999999988,40.71050000000005
-73.99499999999988,40.71050000000005
-73.99449999999987,40.71050000000005
-73.99399999999987,40.71050000000005
-73.99349999999987,40.71050000000005
-73.99299999999987,40.71050000000005
-73.99249999999986,40.71050000000005
-73.99199999999986,40.71050000000005
-73.99149999999986,40.71050000000005
-73.99099999999986,40.71050000000005
-73.99049999999986,40.71050000000005
-73.98999999999985,40.71050000000005
-73.98949999999985,40.71050000000005
-73.98899999999985,40.71050000000005
-73.98849999999985,40.71050000000005
-73.98799999999984,40.71050000000005
-73.98749999999984,40.71050000000005
-73.98699999999984,40.71050000000005
-73.98649999999984,40.71050000000005
-73.98599999999983,40.71050000000005
-73.98549999999983,40.71050000000005
-73.98499999999983,40.71050000000005
-73.98449999999983,40.71050000000005
-73.98399999999982,40.71050000000005
-73.98349999999982,40.71050000000005
-73.98299999999982,40.71050000000005
-73.98249999999982,40.71050000000005
-73.98199999999981,40.71050000000005
-73.98149999999981,40.71050000000005
-73.98099999999981,40.71050000000005
-73.98049999999981,40.71050000000005
-73.9799999999998,40.71050000000005
-73.9794999999998,40.71050000000005
-73.9789999999998,40.71050000000005
-73.9784999999998,40.71050000000005
-74.01799999999999,40.711000000000055
-74.01749999999998,40.711000000000055
-74.01699999999998,40.711000000000055
-74.01649999999998,40.711000000000055
-74.01599999999998,40.711000000000055
-74.01549999999997,40.711000000000055
-74.01499999999997,40.711000000000055
-74.01449999999997,40.711000000000055
-74.01399999999997,40.711000000000055
-74.01349999999996,40.711000000000055
-74.01299999999996,40.711000000000055
-74.01249999999996,40.711000000000055
-74.01199999999996,40.711000000000055
-74.01149999999996,40.711000000000055
-74.01099999999995,40.711000000000055
-74.01049999999995,40.711000000000055
-74.00999999999995,40.711000000000055
-74.00949999999995,40.711000000000055
-74.00899999999994,40.711000000000055
-74.00849999999994,40.711000000000055
-74.00799999999994,40.711000000000055
-74.00749999999994,40.711000000000055
-74.00699999999993,40.711000000000055
-74.00649999999993,40.711000000000055
-74.00599999999993,40.711000000000055
-74.00549999999993,40.711000000000055
-74.00499999999992,40.711000000000055
-74.00449999999992,40.711000000000055
-74.00399999999992,40.711000000000055
-74.00349999999992,40.711000000000055
-74.00299999999991,40.711000000000055
-74.00249999999991,40.711000000000055
-74.00199999999991,40.711000000000055
-74.00149999999991,40.711000000000055
-74.0009999999999,40.711000000000055
-74.0004999999999,40.711000000000055
-73.9999999999999,40.711000000000055
-73.9994999999999,40.711000000000055
-73.9989999999999,40.711000000000055
-73.9984999999999,40.711000000000055
-73.99799999999989,40.711000000000055
-73.99749999999989,40.711000000000055
-73.99699999999989,40.711000000000055
-73.99649999999988,40.711000000000055
-73.99599999999988,40.711000000000055
-73.99549999999988,40.711000000000055
-73.99499999999988,40.711000000000055
-73.99449999999987,40.711000000000055
-73.99399999999987,40.711000000000055
-73.99349999999987,40.711000000000055
-73.99299999999987,40.711000000000055
-73.99249999999986,40.711000000000055
-73.99199999999986,40.711000000000055
-73.99149999999986,40.711000000000055
-73.99099999999986,40.711000000000055
-73.99049999999986,40.711000000000055
-73.98999999999985,40.711000000000055
-73.98949999999985,40.711000000000055
-73.98899999999985,40.711000000000055
-73.98849999999985,40.711000000000055
-73.98799999999984,40.711000000000055
-73.98749999999984,40.711000000000055
-73.98699999999984,40.711000000000055
-73.98649999999984,40.711000000000055
-73.98599999999983,40.711000000000055
-73.98549999999983,40.711000000000055
-73.98499999999983,40.711000000000055
-73.98449999999983,40.711000000000055
-73.98399999999982,40.711000000000055
-73.98349999999982,40.711000000000055
-73.98299999999982,40.711000000000055
-73.98249999999982,40.711000000000055
-73.98199999999981,40.711000000000055
-73.98149999999981,40.711000000000055
-73.98099999999981,40.711000000000055
-73.98049999999981,40.711000000000055
-73.9799999999998,40.711000000000055
-73.9794999999998,40.711000000000055
-73.9789999999998,40.711000000000055
-73.9784999999998,40.711000000000055
-73.9779999999998,40.711000000000055
-73.9774999999998,40.711000000000055
-74.01799999999999,40.71150000000006
-74.01749999999998,40.71150000000006
-74.01699999999998,40.71150000000006
-74.01649999999998,40.71150000000006
-74.01599999999998,40.71150000000006
-74.01549999999997,40.71150000000006
-74.01499999999997,40.71150000000006
-74.01449999999997,40.71150000000006
-74.01399999999997,40.71150000000006
-74.01349999999996,40.71150000000006
-74.01299999999996,40.71150000000006
-74.01249999999996,40.71150000000006
-74.01199999999996,40.71150000000006
-74.01149999999996,40.71150000000006
-74.01099999999995,40.71150000000006
-74.01049999999995,40.71150000000006
-74.00999999999995,40.71150000000006
-74.00949999999995,40.71150000000006
-74.00899999999994,40.71150000000006
-74.00849999999994,40.71150000000006
-74.00799999999994,40.71150000000006
-74.00749999999994,40.71150000000006
