longitude,latitude,distance_to_center_km,distance_to_station_km
-73.9999999999999,40.72500000000012,4.8159,0.2075
-73.9994999999999,40.72500000000012,4.8013,0.1689
-73.9989999999999,40.72500000000012,4.7869,0.1324
-73.9984999999999,40.72500000000012,4.7729,0.1004
-73.99799999999989,40.72500000000012,4.7592,0.0787
-73.99749999999989,40.72500000000012,4.7458,0.0765
-73.99699999999989,40.72500000000012,4.7328,0.0952
-73.99649999999988,40.72500000000012,4.7201,0.1164
-73.99599999999988,40.72500000000012,4.7078,0.0771
-73.99549999999988,40.72500000000012,4.6958,0.0434
-73.99499999999988,40.72500000000012,4.6841,0.0371
-73.99449999999987,40.72500000000012,4.6728,0.0665
-73.99399999999987,40.72500000000012,4.6619,0.105
-73.99349999999987,40.72500000000012,4.6513,0.1455
-73.99299999999987,40.72500000000012,4.641,0.1867
-73.99249999999986,40.72500000000012,4.6312,0.2283
-73.99199999999986,40.72500000000012,4.6217,0.2485
-73.99149999999986,40.72500000000012,4.6125,0.2211
-73.99099999999986,40.72500000000012,4.6037,0.199
-73.99049999999986,40.72500000000012,4.5953,0.1839
-73.98999999999985,40.72500000000012,4.5873,0.1778
-73.98949999999985,40.72500000000012,4.5796,0.1815
-73.98899999999985,40.72500000000012,4.5724,0.1945
-73.98849999999985,40.72500000000012,4.5654,0.2151
-73.98799999999984,40.72500000000012,4.5589,0.2413
-73.98749999999984,40.72500000000012,4.5528,0.2716
-73.98699999999984,40.72500000000012,4.547,0.3047
-73.98649999999984,40.72500000000012,4.5416,0.3399
-73.98599999999983,40.72500000000012,4.5366,0.3764
-73.98549999999983,40.72500000000012,4.532,0.4141
-73.98499999999983,40.72500000000012,4.5278,0.4525
-73.98449999999983,40.72500000000012,4.5239,0.4915
-73.98399999999982,40.72500000000012,4.5205,0.531
-73.98349999999982,40.72500000000012,4.5174,0.5709
-73.98299999999982,40.72500000000012,4.5147,0.6111
-73.98249999999982,40.72500000000012,4.5125,0.6515
-73.98199999999981,40.72500000000012,4.5106,0.6627
-73.98149999999981,40.72500000000012,4.5091,0.662
-73.98099999999981,40.72500000000012,4.508,0.6641
-73.98049999999981,40.72500000000012,4.5073,0.6687
-73.9799999999998,40.72500000000012,4.507,0.676
-73.9794999999998,40.72500000000012,4.507,0.6858
-73.9789999999998,40.72500000000012,4.5075,0.698
-73.9784999999998,40.72500000000012,4.5084,0.7125
-73.9779999999998,40.72500000000012,4.5096,0.7291
-73.9774999999998,40.72500000000012,4.5113,0.7478
-73.97699999999979,40.72500000000012,4.5133,0.7683
-73.97649999999979,40.72500000000012,4.5158,0.7905
-73.97599999999979,40.72500000000012,4.5186,0.8143
-73.97549999999978,40.72500000000012,4.5218,0.8395
-73.97499999999978,40.72500000000012,4.5254,0.8661
-73.97449999999978,40.72500000000012,4.5294,0.8938
-73.97399999999978,40.72500000000012,4.5338,0.9227
-73.97349999999977,40.72500000000012,4.5386,0.9525
-73.97299999999977,40.72500000000012,4.5438,0.9832
-73.97249999999977,40.72500000000012,4.5493,1.0148
-73.97199999999977,40.72500000000012,4.5552,1.0471
-74.01149999999996,40.725500000000125,5.1887,0.6006
-74.01099999999995,40.725500000000125,5.1672,0.5647
-74.01049999999995,40.725500000000125,5.1459,0.5298
-74.00999999999995,40.725500000000125,5.1249,0.496
-74.00949999999995,40.725500000000125,5.1042,0.4635
-74.00899999999994,40.725500000000125,5.0837,0.4328
-74.00849999999994,40.725500000000125,5.0635,0.4041
-74.00799999999994,40.725500000000125,5.0435,0.3779
-74.00749999999994,40.725500000000125,5.0239,0.3548
-74.00699999999993,40.725500000000125,5.0045,0.3354
-74.00649999999993,40.725500000000125,4.9854,0.3205
-74.00599999999993,40.725500000000125,4.9665,0.3105
-74.00549999999993,40.725500000000125,4.948,0.3061
-74.00499999999992,40.725500000000125,4.9298,0.3075
-74.00449999999992,40.725500000000125,4.9118,0.3145
-74.00399999999992,40.725500000000125,4.8941,0.3269
-74.00349999999992,40.725500000000125,4.8768,0.344
-74.00299999999991,40.725500000000125,4.8597,0.3652
-74.00249999999991,40.725500000000125,4.843,0.3898
-74.00199999999991,40.725500000000125,4.8266,0.3849
-74.00149999999991,40.725500000000125,4.8104,0.3455
-74.0009999999999,40.725500000000125,4.7946,0.3069
-74.0004999999999,40.725500000000125,4.7791,0.2693
-73.9999999999999,40.725500000000125,4.764,0.2334
-73.9994999999999,40.725500000000125,4.7491,0.1998
-73.9989999999999,40.725500000000125,4.7346,0.1701
-73.9984999999999,40.725500000000125,4.7204,0.1465
-73.99799999999989,40.725500000000125,4.7066,0.1326
-73.99749999999989,40.725500000000125,4.693,0.1313
-73.99699999999989,40.725500000000125,4.6799,0.143
-73.99649999999988,40.725500000000125,4.667,0.1134
-73.99599999999988,40.725500000000125,4.6546,0.0725
-73.99549999999988,40.725500000000125,4.6424,0.0347
-73.99499999999988,40.725500000000125,4.6306,0.0264
-73.99449999999987,40.725500000000125,4.6192,0.0612
-73.99399999999987,40.725500000000125,4.6081,0.1017
-73.99349999999987,40.725500000000125,4.5974,0.1431
-73.99299999999987,40.725500000000125,4.5871,0.1849
-73.99249999999986,40.725500000000125,4.5771,0.2268
-73.99199999999986,40.725500000000125,4.5675,0.2687
-73.99149999999986,40.725500000000125,4.5582,0.2679
-73.99099999999986,40.725500000000125,4.5493,0.2499
-73.99049999999986,40.725500000000125,4.5408,0.238
-73.98999999999985,40.725500000000125,4.5327,0.2333
-73.98949999999985,40.725500000000125,4.5249,0.2362
-73.98899999999985,40.725500000000125,4.5176,0.2463
-73.98849999999985,40.725500000000125,4.5106,0.2629
-73.98799999999984,40.725500000000125,4.504,0.2848
-73.98749999999984,40.725500000000125,4.4977,0.3109
-73.98699999999984,40.725500000000125,4.4919,0.3402
-73.98649999999984,40.725500000000125,4.4864,0.372
-73.98599999999983,40.725500000000125,4.4814,0.4056
-73.98549999999983,40.725500000000125,4.4767,0.4408
-73.98499999999983,40.725500000000125,4.4724,0.4771
-73.98449999999983,40.725500000000125,4.4685,0.5142
-73.98399999999982,40.725500000000125,4.465,0.5521
-73.98349999999982,40.725500000000125,4.4619,0.5906
-73.98299999999982,40.725500000000125,4.4592,0.6173
-73.98249999999982,40.725500000000125,4.4569,0.6108
-73.98199999999981,40.725500000000125,4.455,0.6072
-73.98149999999981,40.725500000000125,4.4535,0.6064
-73.98099999999981,40.725500000000125,4.4524,0.6087
-73.98049999999981,40.725500000000125,4.4517,0.6138
-73.9799999999998,40.725500000000125,4.4514,0.6217
-73.9794999999998,40.725500000000125,4.4514,0.6323
-73.9789999999998,40.725500000000125,4.4519,0.6455
-73.9784999999998,40.725500000000125,4.4528,0.6612
-73.9779999999998,40.725500000000125,4.4541,0.6791
-73.9774999999998,40.725500000000125,4.4558,0.699
-73.97699999999979,40.725500000000125,4.4578,0.7209
-73.97649999999979,40.725500000000125,4.4603,0.7446
-73.97599999999979,40.725500000000125,4.4632,0.7698
-73.97549999999978,40.725500000000125,4.4664,0.7964
-73.97499999999978,40.725500000000125,4.4701,0.8244
-73.97449999999978,40.725500000000125,4.4741,0.8535
-73.97399999999978,40.725500000000125,4.4786,0.8836
-73.97349999999977,40.725500000000125,4.4834,0.9147
-73.97299999999977,40.725500000000125,4.4886,0.9467
-73.97249999999977,40.725500000000125,4.4942,0.9794
-73.97199999999977,40.725500000000125,4.5002,1.0129
-74.01199999999996,40.72600000000013,5.163,0.6124
-74.01149999999996,40.72600000000013,5.1411,0.5742
-74.01099999999995,40.72600000000013,5.1193,0.5366
-74.01049999999995,40.72600000000013,5.0979,0.4997
-74.00999999999995,40.72600000000013,5.0767,0.4638
-74.00949999999995,40.72600000000013,5.0557,0.4289
-74.00899999999994,40.72600000000013,5.0351,0.3954
-74.00849999999994,40.72600000000013,5.0147,0.3638
-74.00799999999994,40.72600000000013,4.9945,0.3345
-74.00749999999994,40.72600000000013,4.9747,0.3082
-74.00699999999993,40.72600000000013,4.9551,0.2856
-74.00649999999993,40.72600000000013,4.9358,0.2679
-74.00599999999993,40.72600000000013,4.9168,0.2559
-74.00549999999993,40.72600000000013,4.898,0.2506
-74.00499999999992,40.72600000000013,4.8796,0.2522
-74.00449999999992,40.72600000000013,4.8615,0.2607
-74.00399999999992,40.72600000000013,4.8436,0.2755
-74.00349999999992,40.72600000000013,4.8261,0.2956
-74.00299999999991,40.72600000000013,4.8089,0.3201
-74.00249999999991,40.72600000000013,4.7919,0.3479
-74.00199999999991,40.72600000000013,4.7753,0.3784
-74.00149999999991,40.72600000000013,4.759,0.3701
-74.0009999999999,40.72600000000013,4.743,0.3343
-74.0004999999999,40.72600000000013,4.7274,0.3002
-73.9999999999999,40.72600000000013,4.712,0.2684
-73.9994999999999,40.72600000000013,4.697,0.2398
-73.9989999999999,40.72600000000013,4.6824,0.2156
-73.9984999999999,40.72600000000013,4.668,0.1976
-73.99799999999989,40.72600000000013,4.654,0.1875
-73.99749999999989,40.72600000000013,4.6403,0.1866
-73.99699999999989,40.72600000000013,4.627,0.1718
-73.99649999999988,40.72600000000013,4.614,0.1355
-73.99599999999988,40.72600000000013,4.6014,0.1037
-73.99549999999988,40.72600000000013,4.5891,0.0819
-73.99499999999988,40.72600000000013,4.5772,0.0787
-73.99449999999987,40.72600000000013,4.5657,0.0961
-73.99399999999987,40.72600000000013,4.5545,0.1258
-73.99349999999987,40.72600000000013,4.5436,0.1612
-73.99299999999987,40.72600000000013,4.5331,0.1992
-73.99249999999986,40.72600000000013,4.523,0.2386
-73.99199999999986,40.72600000000013,4.5133,0.2788
-73.99149999999986,40.72600000000013,4.5039,0.3175
-73.99099999999986,40.72600000000013,4.4949,0.3024
-73.99049999999986,40.72600000000013,4.4863,0.2927
-73.98999999999985,40.72600000000013,4.4781,0.2889
-73.98949999999985,40.72600000000013,4.4703,0.2912
-73.98899999999985,40.72600000000013,4.4628,0.2995
-73.98849999999985,40.72600000000013,4.4557,0.3133
-73.98799999999984,40.72600000000013,4.449,0.3319
-73.98749999999984,40.72600000000013,4.4427,0.3545
-73.98699999999984,40.72600000000013,4.4368,0.3805
-73.98649999999984,40.72600000000013,4.4313,0.4091
-73.98599999999983,40.72600000000013,4.4262,0.44
-73.98549999999983,40.72600000000013,4.4214,0.4726
-73.98499999999983,40.72600000000013,4.4171,0.5066
-73.98449999999983,40.72600000000013,4.4132,0.5417
-73.98399999999982,40.72600000000013,4.4096,0.5778
-73.98349999999982,40.72600000000013,4.4065,0.5729
-73.98299999999982,40.72600000000013,4.4037,0.5628
-73.98249999999982,40.72600000000013,4.4014,0.5556
-73.98199999999981,40.72600000000013,4.3995,0.5516
-73.98149999999981,40.72600000000013,4.3979,0.5509
-73.98099999999981,40.72600000000013,4.3968,0.5533
-73.98049999999981,40.72600000000013,4.3961,0.5589
-73.9799999999998,40.72600000000013,4.3958,0.5676
-73.9794999999998,40.72600000000013,4.3959,0.5792
-73.9789999999998,40.72600000000013,4.3963,0.5936
-73.9784999999998,40.72600000000013,4.3972,0.6106
-73.9779999999998,40.72600000000013,4.3985,0.6299
-73.9774999999998,40.72600000000013,4.4002,0.6514
-73.97699999999979,40.72600000000013,4.4023,0.6748
-73.97649999999979,40.72600000000013,4.4048,0.7
-73.97599999999979,40.72600000000013,4.4077,0.7268
-73.97549999999978,40.72600000000013,4.411,0.755
-73.97499999999978,40.72600000000013,4.4147,0.7844
-73.97449999999978,40.72600000000013,4.4188,0.8149
-73.97399999999978,40.72600000000013,4.4233,0.8465
-73.97349999999977,40.72600000000013,4.4282,0.8789
-73.97299999999977,40.72600000000013,4.4335,0.9121
-73.97249999999977,40.72600000000013,4.4392,0.946
-73.97199999999977,40.72600000000013,4.4452,0.9806
-74.01499999999997,40.72650000000013,5.2539,0.8348
-74.01449999999997,40.72650000000013,5.2303,0.7938
-74.01399999999997,40.72650000000013,5.2069,0.7531
-74.01349999999996,40.72650000000013,5.1838,0.7125
-74.01299999999996,40.72650000000013,5.1609,0.672
-74.01249999999996,40.72650000000013,5.1382,0.6318
-74.01149999999996,40.72650000000013,5.0936,0.5523
-74.01099999999995,40.72650000000013,5.0717,0.5131
-74.01049999999995,40.72650000000013,5.05,0.4743
-74.00999999999995,40.72650000000013,5.0286,0.4363
-74.00949999999995,40.72650000000013,5.0075,0.399
-74.00899999999994,40.72650000000013,4.9866,0.3628
-74.00849999999994,40.72650000000013,4.966,0.328
-74.00799999999994,40.72650000000013,4.9457,0.2952
-74.00749999999994,40.72650000000013,4.9256,0.265
-74.00699999999993,40.72650000000013,4.9058,0.2384
-74.00649999999993,40.72650000000013,4.8863,0.2169
-74.00599999999993,40.72650000000013,4.8671,0.2019
-74.00549999999993,40.72650000000013,4.8482,0.195
-74.00499999999992,40.72650000000013,4.8296,0.1971
-74.00449999999992,40.72650000000013,4.8113,0.208
-74.00399999999992,40.72650000000013,4.7932,0.2262
-74.00349999999992,40.72650000000013,4.7755,0.2503
-74.00299999999991,40.72650000000013,4.7581,0.2787
-74.00249999999991,40.72650000000013,4.741,0.3103
-74.00199999999991,40.72650000000013,4.7242,0.3441
-74.00149999999991,40.72650000000013,4.7077,0.3796
-74.0009999999999,40.72650000000013,4.6916,0.3681
-74.0004999999999,40.72650000000013,4.6757,0.3374
-73.9999999999999,40.72650000000013,4.6602,0.3095
-73.9994999999999,40.72650000000013,4.645,0.285
-73.9989999999999,40.72650000000013,4.6302,0.265
-73.9984999999999,40.72650000000013,4.6157,0.2506
-73.99799999999989,40.72650000000013,4.6015,0.2427
-73.99749999999989,40.72650000000013,4.5877,0.2365
-73.99699999999989,40.72650000000013,4.5742,0.203
-73.99649999999988,40.72650000000013,4.5611,0.1733
-73.99599999999988,40.72650000000013,4.5483,0.1498
-73.99549999999988,40.72650000000013,4.5359,0.1356
-73.99499999999988,40.72650000000013,4.5239,0.1337
-73.99449999999987,40.72650000000013,4.5122,0.1446
-73.99399999999987,40.72650000000013,4.5008,0.1659
-73.99349999999987,40.72650000000013,4.4898,0.1941
-73.99299999999987,40.72650000000013,4.4792,0.2266
-73.99249999999986,40.72650000000013,4.469,0.2619
-73.99199999999986,40.72650000000013,4.4592,0.299
-73.99149999999986,40.72650000000013,4.4497,0.3373
-73.99099999999986,40.72650000000013,4.4406,0.3559
-73.99049999999986,40.72650000000013,4.4319,0.3477
-73.98999999999985,40.72650000000013,4.4235,0.3445
-73.98949999999985,40.72650000000013,4.4156,0.3465
-73.98899999999985,40.72650000000013,4.408,0.3534
-73.98849999999985,40.72650000000013,4.4009,0.3652
-73.98799999999984,40.72650000000013,4.3941,0.3812
-73.98749999999984,40.72650000000013,4.3877,0.4011
-73.98699999999984,40.72650000000013,4.3817,0.4242
-73.98649999999984,40.72650000000013,4.3761,0.4501
-73.98599999999983,40.72650000000013,4.3709,0.4783
-73.98549999999983,40.72650000000013,4.3662,0.5085
-73.98499999999983,40.72650000000013,4.3618,0.5402
-73.98449999999983,40.72650000000013,4.3578,0.5511
-73.98399999999982,40.72650000000013,4.3542,0.534
-73.98349999999982,40.72650000000013,4.351,0.5197
-73.98299999999982,40.72650000000013,4.3482,0.5085
-73.98249999999982,40.72650000000013,4.3459,0.5006
-73.98199999999981,40.72650000000013,4.3439,0.4961
-73.98149999999981,40.72650000000013,4.3424,0.4953
-73.98099999999981,40.72650000000013,4.3412,0.498
-73.98049999999981,40.72650000000013,4.3405,0.5042
-73.9799999999998,40.72650000000013,4.3402,0.5138
-73.9794999999998,40.72650000000013,4.3403,0.5266
-73.9789999999998,40.72650000000013,4.3407,0.5424
-73.9784999999998,40.72650000000013,4.3416,0.5609
-73.9779999999998,40.72650000000013,4.343,0.5819
-73.9774999999998,40.72650000000013,4.3447,0.6051
-73.97699999999979,40.72650000000013,4.3468,0.6303
-73.97649999999979,40.72650000000013,4.3493,0.6572
-73.97599999999979,40.72650000000013,4.3523,0.6856
-73.97549999999978,40.72650000000013,4.3556,0.7154
-73.97499999999978,40.72650000000013,4.3594,0.7464
-73.97449999999978,40.72650000000013,4.3635,0.7784
-73.97399999999978,40.72650000000013,4.3681,0.8114
-73.97349999999977,40.72650000000013,4.373,0.8451
-73.97299999999977,40.72650000000013,4.3784,0.8796
-73.97249999999977,40.72650000000013,4.3841,0.9148
-73.97199999999977,40.72650000000013,4.3903,0.9505
-74.01099999999995,40.72700000000013,5.0242,0.4946
-74.01049999999995,40.72700000000013,5.0023,0.4544
-74.00999999999995,40.72700000000013,4.9807,0.4144
-74.00949999999995,40.72700000000013,4.9594,0.375
-74.00899999999994,40.72700000000013,4.9383,0.3363
-74.00849999999994,40.72700000000013,4.9175,0.2984
-74.00799999999994,40.72700000000013,4.8969,0.2619
-74.00749999999994,40.72700000000013,4.8767,0.2273
-74.00699999999993,40.72700000000013,4.8567,0.1957
-74.00649999999993,40.72700000000013,4.837,0.1687
-74.00599999999993,40.72700000000013,4.8176,0.149
-74.00549999999993,40.72700000000013,4.7985,0.1396
-74.00499999999992,40.72700000000013,4.7797,0.1425
-74.00449999999992,40.72700000000013,4.7612,0.1571
-74.00399999999992,40.72700000000013,4.7429,0.1806
-74.00349999999992,40.72700000000013,4.725,0.21
-74.00299999999991,40.72700000000013,4.7074,0.2432
-74.00249999999991,40.72700000000013,4.6901,0.2788
-74.00199999999991,40.72700000000013,4.6732,0.316
-74.00149999999991,40.72700000000013,4.6565,0.3543
-74.0009999999999,40.72700000000013,4.6402,0.3934
-74.0004999999999,40.72700000000013,4.6242,0.3792
-73.9999999999999,40.72700000000013,4.6085,0.3546
-73.9994999999999,40.72700000000013,4.5931,0.3334
-73.9989999999999,40.72700000000013,4.5781,0.3165
-73.9984999999999,40.72700000000013,4.5635,0.3045
-73.99799999999989,40.72700000000013,4.5491,0.2981
-73.99749999999989,40.72700000000013,4.5351,0.2716
-73.99699999999989,40.72700000000013,4.5215,0.243
-73.99649999999988,40.72700000000013,4.5082,0.2189
-73.99599999999988,40.72700000000013,4.4953,0.2008
-73.99549999999988,40.72700000000013,4.4827,0.1904
-73.99499999999988,40.72700000000013,4.4705,0.1891
-73.99449999999987,40.72700000000013,4.4587,0.1969
-73.99399999999987,40.72700000000013,4.4472,0.213
-73.99349999999987,40.72700000000013,4.4361,0.2356
-73.99299999999987,40.72700000000013,4.4254,0.2631
-73.99249999999986,40.72700000000013,4.415,0.2941
-73.99199999999986,40.72700000000013,4.4051,0.3275
-73.99149999999986,40.72700000000013,4.3955,0.3415
-73.99099999999986,40.72700000000013,4.3863,0.3396
-73.99049999999986,40.72700000000013,4.3774,0.343
-73.98999999999985,40.72700000000013,4.369,0.3514
-73.98949999999985,40.72700000000013,4.361,0.3644
-73.98899999999985,40.72700000000013,4.3533,0.3818
-73.98849999999985,40.72700000000013,4.346,0.4028
-73.98799999999984,40.72700000000013,4.3392,0.4269
-73.98749999999984,40.72700000000013,4.3327,0.4497
-73.98699999999984,40.72700000000013,4.3267,0.4705
-73.98649999999984,40.72700000000013,4.321,0.494
-73.98599999999983,40.72700000000013,4.3157,0.5198
-73.98549999999983,40.72700000000013,4.3109,0.5474
-73.98499999999983,40.72700000000013,4.3064,0.5234
-73.98449999999983,40.72700000000013,4.3024,0.5018
-73.98399999999982,40.72700000000013,4.2988,0.4829
-73.98349999999982,40.72700000000013,4.2956,0.467
-73.98299999999982,40.72700000000013,4.2928,0.4545
-73.98249999999982,40.72700000000013,4.2904,0.4457
-73.98199999999981,40.72700000000013,4.2884,0.4407
-73.98149999999981,40.72700000000013,4.2868,0.4397
-73.98099999999981,40.72700000000013,4.2856,0.4427
-73.98049999999981,40.72700000000013,4.2849,0.4497
-73.9799999999998,40.72700000000013,4.2846,0.4605
-73.9794999999998,40.72700000000013,4.2847,0.4747
-73.9789999999998,40.72700000000013,4.2852,0.4922
-73.9784999999998,40.72700000000013,4.2861,0.5125
-73.9779999999998,40.72700000000013,4.2874,0.5354
-73.9774999999998,40.72700000000013,4.2891,0.5605
-73.97699999999979,40.72700000000013,4.2913,0.5876
-73.97649999999979,40.72700000000013,4.2939,0.6164
-73.97599999999979,40.72700000000013,4.2968,0.6466
-73.97549999999978,40.72700000000013,4.3002,0.6781
-73.97499999999978,40.72700000000013,4.304,0.7107
-73.97449999999978,40.72700000000013,4.3082,0.7443
-73.97399999999978,40.72700000000013,4.3128,0.7787
-73.97349999999977,40.72700000000013,4.3178,0.8138
-73.97299999999977,40.72700000000013,4.3233,0.8496
-73.97249999999977,40.72700000000013,4.3291,0.8859
-73.97199999999977,40.72700000000013,4.3353,0.9227
-74.01099999999995,40.72750000000013,4.9768,0.482
-74.01049999999995,40.72750000000013,4.9548,0.4405
-74.00999999999995,40.72750000000013,4.933,0.3992
-74.00949999999995,40.72750000000013,4.9114,0.3581
-74.00899999999994,40.72750000000013,4.8901,0.3173
-74.00849999999994,40.72750000000013,4.8691,0.2769
-74.00799999999994,40.72750000000013,4.8484,0.2371
-74.00749999999994,40.72750000000013,4.8279,0.1982
-74.00699999999993,40.72750000000013,4.8077,0.161
-74.00649999999993,40.72750000000013,4.7878,0.1268
-74.00599999999993,40.72750000000013,4.7682,0.0991
-74.00549999999993,40.72750000000013,4.7489,0.0843
-74.00499999999992,40.72750000000013,4.7299,0.089
-74.00449999999992,40.72750000000013,4.7112,0.111
-74.00399999999992,40.72750000000013,4.6928,0.1423
-74.00349999999992,40.72750000000013,4.6747,0.1781
-74.00299999999991,40.72750000000013,4.6569,0.2162
-74.00249999999991,40.72750000000013,4.6394,0.2556
-74.00199999999991,40.72750000000013,4.6222,0.2958
-74.00149999999991,40.72750000000013,4.6054,0.3364
-74.0009999999999,40.72750000000013,4.5889,0.3773
-74.0004999999999,40.72750000000013,4.5727,0.4185
-73.9999999999999,40.72750000000013,4.5568,0.4023
-73.9994999999999,40.72750000000013,4.5413,0.3838
-73.9989999999999,40.72750000000013,4.5261,0.3692
-73.9984999999999,40.72750000000013,4.5113,0.359
-73.99799999999989,40.72750000000013,4.4968,0.3407
-73.99749999999989,40.72750000000013,4.4827,0.3128
-73.99699999999989,40.72750000000013,4.4689,0.2883
-73.99649999999988,40.72750000000013,4.4554,0.2683
-73.99599999999988,40.72750000000013,4.4424,0.2537
-73.99549999999988,40.72750000000013,4.4296,0.2456
-73.99499999999988,40.72750000000013,4.4173,0.2445
-73.99449999999987,40.72750000000013,4.4053,0.2507
-73.99399999999987,40.72750000000013,4.3937,0.2635
-73.99349999999987,40.72750000000013,4.3824,0.2821
-73.99299999999987,40.72750000000013,4.3716,0.3054
-73.99249999999986,40.72750000000013,4.3611,0.3085
-73.99199999999986,40.72750000000013,4.351,0.2946
-73.99149999999986,40.72750000000013,4.3413,0.2863
-73.99099999999986,40.72750000000013,4.332,0.2841
-73.99049999999986,40.72750000000013,4.323,0.288
-73.98999999999985,40.72750000000013,4.3145,0.298
-73.98949999999985,40.72750000000013,4.3063,0.3133
-73.98899999999985,40.72750000000013,4.2986,0.3333
-73.98849999999985,40.72750000000013,4.2912,0.3571
-73.98799999999984,40.72750000000013,4.2843,0.3842
-73.98749999999984,40.72750000000013,4.2777,0.4137
-73.98699999999984,40.72750000000013,4.2716,0.4453
-73.98649999999984,40.72750000000013,4.2659,0.4785
-73.98599999999983,40.72750000000013,4.2605,0.513
-73.98549999999983,40.72750000000013,4.2556,0.5039
-73.98499999999983,40.72750000000013,4.2511,0.4777
-73.98449999999983,40.72750000000013,4.247,0.4539
-73.98399999999982,40.72750000000013,4.2434,0.4329
-73.98349999999982,40.72750000000013,4.2401,0.4151
-73.98299999999982,40.72750000000013,4.2373,0.401
-73.98249999999982,40.72750000000013,4.2348,0.3909
-73.98199999999981,40.72750000000013,4.2328,0.3852
-73.98149999999981,40.72750000000013,4.2312,0.3841
-73.98099999999981,40.72750000000013,4.2301,0.3876
-73.98049999999981,40.72750000000013,4.2293,0.3955
-73.9799999999998,40.72750000000013,4.229,0.4077
-73.9794999999998,40.72750000000013,4.2291,0.4238
-73.9789999999998,40.72750000000013,4.2296,0.4432
-73.9784999999998,40.72750000000013,4.2305,0.4657
-73.9779999999998,40.72750000000013,4.2318,0.4908
-73.9774999999998,40.72750000000013,4.2336,0.5181
-73.97699999999979,40.72750000000013,4.2358,0.5473
-73.97649999999979,40.72750000000013,4.2384,0.578
-73.97599999999979,40.72750000000013,4.2414,0.6102
-73.97549999999978,40.72750000000013,4.2448,0.6435
-73.97499999999978,40.72750000000013,4.2487,0.6777
-73.97449999999978,40.72750000000013,4.2529,0.7129
-73.97399999999978,40.72750000000013,4.2576,0.7487
-73.97349999999977,40.72750000000013,4.2627,0.7852
-73.97299999999977,40.72750000000013,4.2682,0.8222
-73.97249999999977,40.72750000000013,4.2741,0.8597
-73.97199999999977,40.72750000000013,4.2804,0.8976
-74.01099999999995,40.72800000000014,4.9297,0.4755
-74.01049999999995,40.72800000000014,4.9074,0.4334
-74.00999999999995,40.72800000000014,4.8854,0.3914
-74.00949999999995,40.72800000000014,4.8636,0.3494
-74.00899999999994,40.72800000000014,4.8421,0.3074
-74.00849999999994,40.72800000000014,4.8209,0.2655
-74.00799999999994,40.72800000000014,4.7999,0.2236
-74.00749999999994,40.72800000000014,4.7793,0.1819
-74.00699999999993,40.72800000000014,4.7589,0.1404
-74.00649999999993,40.72800000000014,4.7388,0.0995
-74.00599999999993,40.72800000000014,4.719,0.0602
-74.00549999999993,40.72800000000014,4.6995,0.0301
-74.00499999999992,40.72800000000014,4.6803,0.0417
-74.00449999999992,40.72800000000014,4.6613,0.0782
-74.00399999999992,40.72800000000014,4.6427,0.1185
-74.00349999999992,40.72800000000014,4.6244,0.1598
-74.00299999999991,40.72800000000014,4.6064,0.2014
-74.00249999999991,40.72800000000014,4.5888,0.2432
-74.00199999999991,40.72800000000014,4.5714,0.2851
-74.00149999999991,40.72800000000014,4.5544,0.327
-74.0009999999999,40.72800000000014,4.5377,0.369
-74.0004999999999,40.72800000000014,4.5213,0.4111
-73.9999999999999,40.72800000000014,4.5053,0.4518
-73.9994999999999,40.72800000000014,4.4896,0.4354
-73.9989999999999,40.72800000000014,4.4742,0.4226
-73.9984999999999,40.72800000000014,4.4592,0.41
-73.99799999999989,40.72800000000014,4.4446,0.3825
-73.99749999999989,40.72800000000014,4.4302,0.3578
-73.99699999999989,40.72800000000014,4.4163,0.3367
-73.99649999999988,40.72800000000014,4.4027,0.3197
-73.99599999999988,40.72800000000014,4.3895,0.3075
-73.99549999999988,40.72800000000014,4.3766,0.3009
-73.99499999999988,40.72800000000014,4.3641,0.3
-73.99449999999987,40.72800000000014,4.352,0.3031
-73.99399999999987,40.72800000000014,4.3402,0.2835
-73.99349999999987,40.72800000000014,4.3288,0.2691
-73.99299999999987,40.72800000000014,4.3178,0.2607
-73.99249999999986,40.72800000000014,4.3072,0.2582
-73.99199999999986,40.72800000000014,4.297,0.2415
-73.99149999999986,40.72800000000014,4.2872,0.2313
-73.99099999999986,40.72800000000014,4.2777,0.2285
-73.99049999999986,40.72800000000014,4.2687,0.2334
-73.98999999999985,40.72800000000014,4.26,0.2455
-73.98949999999985,40.72800000000014,4.2518,0.2639
-73.98899999999985,40.72800000000014,4.2439,0.2874
-73.98849999999985,40.72800000000014,4.2365,0.3147
-73.98799999999984,40.72800000000014,4.2294,0.3451
-73.98749999999984,40.72800000000014,4.2228,0.3777
-73.98699999999984,40.72800000000014,4.2166,0.412
-73.98649999999984,40.72800000000014,4.2108,0.4477
-73.98599999999983,40.72800000000014,4.2054,0.4844
-73.98549999999983,40.72800000000014,4.2004,0.4629
-73.98499999999983,40.72800000000014,4.1958,0.4342
-73.98449999999983,40.72800000000014,4.1917,0.4079
-73.98399999999982,40.72800000000014,4.188,0.3844
-73.98349999999982,40.72800000000014,4.1847,0.3643
-73.98299999999982,40.72800000000014,4.1818,0.3481
-73.98249999999982,40.72800000000014,4.1793,0.3365
-73.98199999999981,40.72800000000014,4.1773,0.3299
